quot_id	pdf_file	page_num	quot_type	word_count	ref_hint	category	text	context_before	context_after	raw_response
Da 2019_p3_i1	Da 2019.pdf	3	inline	4			The Digital Humanities Bust	2019 603 ismhasmadesomeofthemostvocalcriticstempertheirargument—after all, who would not want to appear reasonable, forward-looking, open- minded? TherearecritiquesofCLSinplace—notablyTimothyBrennan’s	and Danielle Allington, Sarah Brouillette, and David Golumbia’s “Neoliberal Tools (and Archives): A Political History of the Digital Humanities.”4 Political and philosophical critiques of DH have mad	
Da 2019_p3_i2	Da 2019.pdf	3	inline	11			Neoliberal Tools (and Archives): A Political History of the Digital Humanities.	to appear reasonable, forward-looking, open- minded? TherearecritiquesofCLSinplace—notablyTimothyBrennan’s“The Digital Humanities Bust” and Danielle Allington, Sarah Brouillette, and David Golumbia’s	4 Political and philosophical critiques of DH have made significant contributions to our understanding of the institu- tionaland ideological underpinnings of thesubfield, but theyeither take CLSatitsw	
Da 2019_p3_i3	Da 2019.pdf	3	inline	5			ortheexorbitantfunding thatCLShasgarnered.5Nevertheless,becauseofthewayitapproachestex- tualanalysis,CLScanusesimilardata-miningmethodstobackupverydif- ferentpositionsandhasalreadymadeacaseforitselfassomethingthatof- fersnewwaystocatchinequalitiesand	e-scaledigitizationefforts)theirwork actuallyrequires.Itonlytookonelaptoptorecreatealmostalloftheworks here,andasinglesmartphonecouldhavesuppliedthecomputingpower, whichbegsthequestionofwhyweneed“labs	read”corporaleftoutbythecanon forreasonsofaccessorjudgmentsofaestheticsandvalue. Thisessaydoesnotarguethat“numbersareneoliberal,unethical,inev- itably assert objectivity, aim to eliminate all close re	
Da 2019_p3_i4	Da 2019.pdf	3	inline	3			corporaleftoutbythecanon forreasonsofaccessorjudgmentsofaestheticsandvalue. Thisessaydoesnotarguethat	,becauseofthewayitapproachestex- tualanalysis,CLScanusesimilardata-miningmethodstobackupverydif- ferentpositionsandhasalreadymadeacaseforitselfassomethingthatof- fersnewwaystocatchinequalitiesand“read	numbersareneoliberal,unethical,inev- itably assert objectivity, aim to eliminate all close reading from literary study,failtorepresenttime,andleadtolossof‘culturalauthority’”orthat 4. SeeTimothyBrenna	
Da 2019_p3_i5	Da 2019.pdf	3	inline	3			orthat 4. SeeTimothyBrennan,	Thisessaydoesnotarguethat“numbersareneoliberal,unethical,inev- itably assert objectivity, aim to eliminate all close reading from literary study,failtorepresenttime,andleadtolossof‘culturalauthority’	TheDigital-HumanitiesBust,”TheChronicleofHigherEduca- tion,15Oct.2017,www.chronicle.com/article/The-Digital-Humanities-Bust/241424,and DanielleAllington,SarahBrouillette,andDavidGolumbia,“NeoliberalTo	
Da 2019_p3_i6	Da 2019.pdf	3	inline	3			TheChronicleofHigherEduca- tion,15Oct.2017,www.chronicle.com/article/The-Digital-Humanities-Bust/241424,and DanielleAllington,SarahBrouillette,andDavidGolumbia,	l,inev- itably assert objectivity, aim to eliminate all close reading from literary study,failtorepresenttime,andleadtolossof‘culturalauthority’”orthat 4. SeeTimothyBrennan,“TheDigital-HumanitiesBust,	NeoliberalTools(andArchives): APoliticalHistoryofDigitalHumanities,”LosAngelesReviewofBooks,1May2016,lareview ofbooks.org/article/neoliberal-tools-archives-political-history-digital-humanities/.Otherc	
Da 2019_p3_i7	Da 2019.pdf	3	inline	3	Spring2014		LosAngelesReviewofBooks,1May2016,lareview ofbooks.org/article/neoliberal-tools-archives-political-history-digital-humanities/.Othercri- tiquesincludeMaurizioAscari,	ion,15Oct.2017,www.chronicle.com/article/The-Digital-Humanities-Bust/241424,and DanielleAllington,SarahBrouillette,andDavidGolumbia,“NeoliberalTools(andArchives): APoliticalHistoryofDigitalHumanities,	TheDangersofDistantReading:ReassessingMoretti’sAp- proachtoLiteraryGenres,”Genre41(Spring2014):1–19,andDaisyHildyard’sincisivede- scriptionofthecrudenessofinterpretationinJodieArcherandMatthewL.Jocker	
Da 2019_p3_i8	Da 2019.pdf	3	inline	3			Genre41(Spring2014):1–19,andDaisyHildyard’sincisivede- scriptionofthecrudenessofinterpretationinJodieArcherandMatthewL.Jockers’sThe BestsellerCode(2016),inDaisyHildyard,	ew ofbooks.org/article/neoliberal-tools-archives-political-history-digital-humanities/.Othercri- tiquesincludeMaurizioAscari,“TheDangersofDistantReading:ReassessingMoretti’sAp- proachtoLiteraryGenres,	WritingisHeavyBombing,”TimesLiterarySupple- ment,8Feb.2017,www.the-tls.co.uk/articles/public/writing-is-heavy-bombing/.Kathryn Schulz’sobjectiontocountingwordsringstruest:“ThetroubleisthatMorettiisn’t	
Da 2019_p3_i9	Da 2019.pdf	3	inline	3			TimesLiterarySupple- ment,8Feb.2017,www.the-tls.co.uk/articles/public/writing-is-heavy-bombing/.Kathryn Schulz’sobjectiontocountingwordsringstruest:	Genres,”Genre41(Spring2014):1–19,andDaisyHildyard’sincisivede- scriptionofthecrudenessofinterpretationinJodieArcherandMatthewL.Jockers’sThe BestsellerCode(2016),inDaisyHildyard,“WritingisHeavyBombing,	ThetroubleisthatMorettiisn’tstudying ascience.Literatureisanartificialuniverse,andthewrittenword,unlikethenaturalworld, can’tbecountedontoobeyasetoflaws.Indeed,Morettioftenmistakesmetaphorforfact” (Ka	
Da 2019_p4_b0	Da 2019.pdf	4	block	2640			“ n u m b e r s i n e v i t a b l y ( fl a t t e n t i m e / r e d u c e r e a d i n g t o v i s u a l i z a t i o n / e x c l u d e s u b j e c t i v i t y / fi l l i n t h e b l a n k ) . ” 6 N o r d o e s i t m a k e a n y c l a i m s a b o u t “ t h e h e - g e m o n y o f d a t a a n d d a t a s c i e n c e , ” o r t h e i n s t a b i l i t y o f t h e o b j e c t i v i t y o f d a t a i t s e l f . 7 O t h e r s h a v e a l r e a d y d o n e t h i s t h o u g h t f u l l y a n d e l o q u e n t l y . T h a t h u - m a n a n d l i t e r a r y p h e n o m e n a a r e i r r e d u c i b l e t o n u m b e r s a n d t h a t g o o d i n - t e r p r e t a t i o n a n d s t y l e i n l i t e r a r y c r i t i c i s m a r e a s o b j e c t i v e a s t h e s c i e n c e s a r e p e r s o n a l c o n v i c t i o n s t h a t d o n o t e n t e r i n t o t h i s c r i t i q u e . W e c a n u s e n o n - i d e o l o g i c a l r e a s o n i n g t o s e e t h a t C L S a s i t c u r r e n t l y e x i s t s h a s v e r y l i t t l e e x - p l a n a t o r y p o w e r t h a t i s n o t n e g a t e d b y i t s o p e r a t i o n s . I d i s c u s s a h a n d f u l o f C L S a r g u m e n t s ( c h o s e n f o r t h e i r p r o m i n e n t p l a c e m e n t , f o r t h e i r r e p r e s e n t a t i v e n e s s , a n d f o r t h e w i l l i n g n e s s o f a u t h o r s t o s h a r e d a t a a n d s c r i p t s o r a t l e a s t p a r t s o f t h e m ) . E a c h o f t h e p a p e r s I l o o k a t s u f f e r s f r o m c o n c e p t u a l f a l l a c i e s f r o m a l i t e r a r y , h i s t o r i c a l , o r c u l t u r a l - c r i t i c a l p e r s p e c t i v e , b u t h e r e I a m t a k i n g t h e m o n t h e i r o w n t e r m s c o m - p l e t e l y — t h e i r s a m p l i n g ( t o o o f t e n t h e o n l y p o i n t o f c o n t e n t i o n f r o m o u t - s i d e r s ) , t h e i r t e s t i n g , t h e i r c o d e s , a n d t h e i r t r u t h c l a i m s . D r a w i n g o n b a s i c s t a t i s t i c a l p r i n c i p l e s , I d i s c u s s t h e s e e x a m p l e s a l o n g s i d e t e x t m i n i n g ’ s k n o w n u s e s a n d a p p l i c a t i o n s a n d s i t u a t i o n s i n w h i c h t e x t u a l q u a n t i t a t i v e a n a l y s i s a n d s i m p l i fi e d r e c o n fi g u r a t i o n s o f i n f o r m a t i o n w o u l d b e u s e f u l . I w i l l e x - p l a i n t r u e a p p l i c a t i o n s i n s i m p l e w a y s t h a t d o n o t d o j u s t i c e t o t h e i r m y r i a d c o m p l e x i t i e s ( m o s t l y d u e t o m y o w n l i m i t a t i o n s ) b u t t h a t I b e l i e v e s t i l l c a p - t u r e t h e s e a p p l i c a t i o n s ’ r i g h t f u l f u n c t i o n s a n d l i m i t a t i o n s . C r i t i c s i n d i g i t a l h u m a n i t i e s h a v e p r o v i d e d a c c o m p a n y i n g e x p l a n a t i o n s f o r t h e i r m e t h o d s b u t g e n e r a l l y o n l y t o i n i t i a t e m o r e p e o p l e i n t o t h e s u b fi e l d b y m a k i n g t h e e n t r y b a r s e e m l o w o r s o t h a t t h e i r a u d i e n c e c a n f o l l o w a l o n g . I b e l i e v e i n r e i n t r o d u c i n g t h e s e m e t h o d o l o g i e s i n i n t u i t i v e a n d e f fi c i e n t w a y s s o t h a t w e c a n b e g i n t o u n d e r s t a n d t h e l o g i c s t h a t d r i v e t h e m a n d b e t t e r e v a l u a t e C L S ’ s u t i l i t y , d i s c e r n i n g i n s t a n c e s w h e r e t o o l s a n d m e t h o d s a r e u s e d s u b o p t i m a l l y o r f o r n o f o r e s e e a b l e r e a s o n . T h i s e s s a y i s n o t a n a t t e m p t t o a d d r e s s a l l o f t h e e r r o r s a n d o v e r s i g h t s t h a t o c c u r i n C L S w o r k . O v e r s i g h t s i n i m p l e m e n t a t i o n ; l a c k o f r o b u s t n e s s , p r e c i s i o n , a n d r e c a l l ; a n d l e s s t h a n i d e a l m e a s u r e m e n t s a r e e n d e m i c t o d a t a - m i n i n g w o r k . F o r t h e s e r e a s o n s , a l t h o u g h I g o o v e r t e c h n i c a l i s s u e s , t h e c a s e a g a i n s t C L S w o n ’ t r e s t o n t e c h - n i c a l i t y , n o r c a n o n e p e r s o n t a k e o n t h a t m u c h w o r k h u n t i n g d o w n i n c o m - 6 . T e d U n d e r w o o d , “ I t L o o k s L i k e Y o u ’ r e W r i t i n g a n A r g u m e n t a g a i n s t D a t a i n L i t e r a r y S t u d y . . . , ” T h e S t o n e a n d t h e S h e l l , 2 1 S e p t . 2 0 1 7 , t e d u n d e r w o o d . c o m / 2 0 1 7 / 0 9 / 2 1 / i t - l o o k s - l i k e - y o u r e - w r i t i n g - a n - a r g u m e n t - a g a i n s t - d a t a - i n - l i t e r a r y - s t u d y / 7 . P i p e r , “ W h y a r e N o n - D a t a D r i v e n R e p r e s e n t a t i o n s o f D a t a - D r i v e n R e s e a r c h i n t h e H u - m a n i t i e s S o B a d ? ” . T X T L A B , 1 7 S e p t . 2 0 1 7 , t x t l a b . o r g / 2 0 1 7 / 0 9 / w h y - a r e - n o n - d a t a - d r i v e n - r e p r e s e n t a t i o n s - o f - d a t a - d r i v e n - r e s e a r c h - i n - t h e - h u m a n i t i e s - s o - b a d / . F o r P i p e r , t h e s e c o n s t i - t u t e t h e “ b a d ” e x a m p l e s o f h u m a n i s t o b j e c t i o n s t o C L S w o r k .			
Da 2019_p4_b1	Da 2019.pdf	4	block	45			0 4 N a n Z . D a / A g a i n s t C o m p u t a t i o n a l L i t e r a r y S t u d i e s		ducereadingtovisualization/exclude subjectivity/fillintheblank).”6Nordoesitmakeanyclaimsabout“thehe- gemonyofdataanddatascience,”ortheinstabilityoftheobjectivityofdata itself.7Othershavealreadydonethi	
Da 2019_p5_b0	Da 2019.pdf	5	block	2454			p l e t e d a t a w o r k a n d d e b u g g i n g b r o k e n s c r i p t s . A c l e a r e x p l a n a t i o n o f t h e c o m p u t a t i o n a l w o r k t h a t C L S a c t u a l l y d o e s i s e n o u g h t o c o n s t i t u t e a p r o v - o c a t i o n t o t h e r e s t o f u s t o a p p r e c i a t e t h e c i r c u m s t a n c e s u n d e r w h i c h s u c h e r r o r s w o u l d b e p e r m i s s i b l e a n d w h i c h n o t . T h e n a t u r e o f m y c r i t i q u e i s v e r y s i m p l e : t h e p a p e r s I s t u d y d i v i d e i n t o n o - r e s u l t p a p e r s — t h o s e t h a t h a v e n ’ t s t a t i s t i c a l l y s h o w n u s a n y t h i n g — a n d p a p e r s t h a t d o p r o d u c e r e - s u l t s b u t t h a t a r e w r o n g . I d i s c u s s w h a t i t i s a b o u t t h e n a t u r e o f t h e d a t a a n d t h e s t a t i s t i c a l t o o l s t h a t l e a d s t o s u c h o u t c o m e s . 2 C L S p a p e r s a r e m o r e o r l e s s a l l o r g a n i z e d t h e s a m e w a y , d e t e c t i n g p a t - t e r n s b a s e d i n w o r d c o u n t ( o r 1 - , 2 - , n - g r a m s , a 1 - g r a m d e fi n e d a s a n y t h i n g s e p a r a t e d b y t w o s p a c e s ) t o m a k e o n e o f s i x a r g u m e n t s : ( 1 ) t h e a b o u t n e s s o f s o m e t h i n g ; ( 2 ) h o w m u c h o r h o w l i t t l e o f s o m e t h i n g t h e r e i s i n a l a r g e r b o d y , ( 3 ) t h e a m o u n t o f i n fl u e n c e t h a t s o m e t h i n g h a s o n s o m e t h i n g e l s e ; ( 4 ) t h e a b i l i t y o f s o m e t h i n g t o b e c l a s s i fi e d ; ( 5 ) i f g e n r e i s c o n s i s t e n t o r m i x e d ; a n d ( 6 ) h o w s o m e t h i n g h a s c h a n g e d o r s t a y e d t h e s a m e . I t w i l l b e - c o m e c l e a r t h a t a l l s i x a r e b a s i c a l l y t h e s a m e a r g u m e n t , w i t h a b o u t n e s s , i n - fl u e n c e , r e l a t e d n e s s , c o n n e c t e d n e s s , g e n e r i c c o h e r e n c e , a n d c h a n g e o v e r t i m e a l l r e p r e s e n t e d b y t h e s a m e t h i n g s , w h i c h a r e b a s i c m e a s u r e m e n t s a n d s t a t i s t i c a l r e p r e s e n t a t i o n s o f o v e r l a p p i n g v o c a b u l a r y — a n d n o t e v e n c l o s e t o a l l o f t h e v o c a b u l a r y , a s m u c h c u l l i n g m u s t t a k e p l a c e t o h a v e a n y k i n d o f s t a t i s t i c a l w o r k a b i l i t y a t a l l . D a t a s e t s w i t h h i g h d i m e n s i o n a l i t y a r e d e c o m p r e s s e d u s i n g v a r i o u s f o r m s o f s c a l a r r e d u c t i o n ( t y p i c a l l y t h r o u g h w o r d v e c t o r i z a t i o n ) w h o s e r e s u l t s a r e p l o t t e d i n c h a r t s , g r a p h s , a n d m a p s u s i n g s t a t i s t i c a l s o f t w a r e . F i n a l l y , t h i s m o d e l ( a n e w l y d e r i v e d i n s t r u m e n t f o r m e a s u r i n g l i t e r a r y p a t t e r n s o r d i s t i n g u i s h i n g b e t w e e n t h e m ) i s t e s t e d u s i n g i n - a n d s u b s a m p l e t e s t i n g . T h e a r g u m e n t i t s e l f i s u s u a l l y t h e d e s c r i p - t i o n o f t h e r e s u l t s o f d a t a m i n i n g . 8 Q u a n t i t a t i v e a n a l y s i s , i n t h e s t r i c t e s t s e n s e o f t h a t c o n c e p t , i s u s u a l l y a b s e n t i n t h i s w o r k . H y p o t h e s i s t e s t i n g w i t h t h e u s e o f s t a t i s t i c a l t o o l s t o t r y t o s h o w c a u s a t i o n ( o r a t l e a s t i d i o s y n - c r a t i c c o r r e l a t i o n ) a n d t h e e x p l a n a t i o n o f s a i d c a u s a t i o n / c o r r e l a t i o n t h r o u g h f u n d a m e n t a l l i t e r a r y t h e o r e t i c a l p r i n c i p l e s a r e u s u a l l y a b s e n t a s w e l l . 8 . T h i s i s t h e f o r m a t l a i d o u t i n S a r a h A l l i s o n e t a l . , “ Q u a n t i t a t i v e F o r m a l i s m : A n E x p e r i - m e n t , ” n + 1 1 3 ( W i n t e r 2 0 1 2 ) , n p l u s o n e m a g . c o m / i s s u e - 1 3 / e s s a y s / q u a n t i t a t i v e - f o r m a l i s m - a n - e x p e r i m e n t / ; h e r e a f t e r a b b r e v i a t e d “ Q F . ” A n e s s a y b y A l a n L i u p r o v i d e s a g o o d o v e r v i e w o f t h e m e t h o d s t h a t a r e t y p i c a l l y a p p l i e d a n d t h e p e r c e i v e d r a t i o n a l e f o r t h e i r a p p l i c a t i o n s , u p d a t e d t o n e w s t a t i s t i c a l s o f t w a r e f o r n a t u r a l l a n g u a g e p r o c e s s i n g o r t o p o l o g i c a l r e n d e r i n g ; s e e A l a n L i u , “ F r o m R e a d i n g t o S o c i a l C o m p u t i n g , ” M L A C o m m o n s , d l s a n t h o l o g y . m l a . h c o m m o n s . o r g / f r o m - r e a d i n g - t o - s o c i a l - c o m p u t i n g / C r i t i c a l I n q u i r y / S p r i n g 2 0 1 9 6 0 5			
Da 2019_p6_b0	Da 2019.pdf	6	block	2929			N o m a t t e r h o w f a n c y t h e s t a t i s t i c a l t r a n s f o r m a t i o n s , C L S p a p e r s m a k e a r g u m e n t s b a s e d o n t h e n u m b e r o f t i m e s x w o r d o r g r a m a p p e a r s . C L S ’ s p r o c e s s i n g a n d v i s u a l i z a t i o n o f d a t a a r e n o t i n t e r p r e t a t i o n s a n d r e a d i n g s i n t h e i r o w n r i g h t . 9 T o b e l i e v e t h a t i s t o m i s t a k e b a s i c d a t a w o r k t h a t m a y o r m a y n o t l e a d u p t o a g o o d i n t e r p r e t a t i o n a n d t h e i n t e r p r e t i v e c h o i c e s t h a t m u s t b e m a d e i n a n y d a t a w o r k ( o r h a v e n o d a t a w o r k a t a l l ) f o r l i t e r a r y i n t e r p r e t a t i o n i t s e l f . I n C L S d a t a w o r k t h e r e a r e d e c i s i o n s m a d e a b o u t w h i c h w o r d s o r p u n c t u a t i o n s t o c o u n t a n d d e c i s i o n s m a d e a b o u t h o w t o r e p r e s e n t t h o s e c o u n t s . T h a t i s a l l . T h e h i g h e s t n u m b e r o f c o n s e c u t i v e w o r d s ( 1 - g r a m s ) t h a t C L S w o r k h a s l o o k e d a t i s t h r e e ( t r i g r a m s ) . M a r k A l g e e - H e w i t t l o o k s a t t h e p r o b a b i l i t i e s o f b i g r a m s ( t h e l i k e l i h o o d t h a t o n e w o r d w i l l b e f o l l o w e d b y a n o t h e r s p e c i fi c w o r d ) t o c a l c u l a t e c o r p u s “ e n t r o p y , ” b u t t h i s i s j u s t a n o t h e r w a y o f s a y i n g “ t w o w o r d s t h a t a p p e a r t o - g e t h e r ” ( I w i l l r e t u r n t o t h i s p a p e r l a t e r ) . J e a n - B a p t i s t e M i c h e l a n d o t h e r s ’ “ Q u a n t i t a t i v e A n a l y s i s o f C u l t u r e U s i n g M i l l i o n s o f D i g i t i z e d B o o k s ” t r a c k s 5 - g r a m s ( fi v e 1 - g r a m s i n a r o w ) , b u t t h e i r p a y o f f i s f o r l e x i c o g r a p h y a n d f o r t r a c k i n g l a r g e - s c a l e g r a m m a t i c a l s h i f t s , n o t f o r l i t e r a r y h i s t o r y o r c r i t i c i s m . 1 0 R o b e r t o F r a n z o s i c l a i m s t o fi n d “ n a r r a t i v e e v e n t s ” u s i n g t r i g r a m t a g g i n g . 1 1 T h o u g h i t i s a l r e a d y o u t d a t e d i n t h e fi e l d , h i s i s t h e o n l y c a s e I k n o w o f n a t u r a l - l a n g u a g e - p r o c e s s t a g g i n g t h a t t r i e s t o g e t b e y o n d b a s i c w o r d f r e q u e n - c i e s . B u t t h e r e , “ n a r r a t i v e e v e n t s ” a r e j u s t 3 - g r a m l e n g t h s u b j e c t + v e r b + o b - j e c t s e q u e n c e s , a n d a c c o u n t i n g f o r “ t i m e ” a n d “ s p a c e ” a m o u n t s t o l i t t l e m o r e t h a n k n o w n t i m e m a r k e r s a n d g e o g r a p h i c a l l o c a t i o n s ( e x t r e m e l y h a r d f r o m a c o d i n g p e r s p e c t i v e , r e d u c t i v e f r o m a l i t e r a r y p e r s p e c t i v e ) . 1 2 9 . C L S h a s d e v e l o p e d l i t e r a r y m e t a p h o r s f o r w h a t c o d i n g a n d s t a t i s t i c s a c t u a l l y a r e a n d i n - v o l v e , t u r n i n g e l e m e n t a r y c o d i n g d e c i s i o n s a n d s t a t i s t i c a l m e c h a n i c s i n t o m e t a n a r r a t i v e s a b o u t i n t e r p r e t i v e c h o i c e , a s i n , f o r i n s t a n c e , C l i f f o r d E . W u l f m a n ’ s c l a i m s i n “ T h e P l o t o f t h e P l o t ” t h a t r a w d a t a p r o c e s s i n g i s l i k e “ a s e m i o t i c m a c h i n e ” o r a “ c o m p u t a t i o n a l p l a y o f s i g n i fi c a t i o n ” ( C l i f f o r d E . W u l f m a n , “ T h e P l o t o f t h e P l o t : G r a p h s a n d V i s u a l i z a t i o n s , ” J o u r - n a l o f M o d e r n P e r i o d i c a l S t u d i e s 5 , n o . 1 [ 2 0 1 4 ] : 9 6 ) . 1 0 . S e e J e a n - B a p t i s t e M i c h e l e t a l . , “ Q u a n t i t a t i v e A n a l y s i s o f C u l t u r e U s i n g M i l l i o n s o f B o o k s , ” S c i e n c e , 1 4 J a n . 2 0 1 1 , s c i e n c e . s c i e n c e m a g . o r g / c o n t e n t / 3 3 1 / 6 0 1 4 / 1 7 6 1 1 . F r a n z o s i , Q u a n t i t a t i v e N a r r a t i v e A n a l y s i s ( L o s A n g e l e s , 2 0 1 0 ) , p . 5 . F r a n z o s i ’ s P C - A C E ( P r o g r a m f o r C o m p u t e r - A s s i s t e d C o d i n g o f E v e n t s ) i s s u p p o s e d t o b e u s e r r e a d y a n d y e t , a c - c o r d i n g t o t h e w e b s i t e , y o u s t i l l h a v e t o m a n u a l l y d e v e l o p a c o d i n g s c h e m e w i t h t h e a s s i s - t a n c e o f P C - A C E o n o n e b o d y o f t e x t s t o g e n e r a t e s e m a n t i c t r i p l e t s o n a n o t h e r b o d y o f s i m i - l a r t e x t s ; s e e R o b e r t F r a n z o s i , “ A b o u t P C - A C E , ” P C - A C E : P r o g r a m f o r C o m p u t e r - A s s i s t e d C o d i n g o f E v e n t s , p c - a c e . c o m / a b o u t / . 1 2 . T h i s i n c l u d e s t h e fi f t y t h o u s a n d a r t i c l e s o n s t r i k e s i n p a r t i s a n p u b l i c a t i o n s i n I t a l y o r fi f t y - fi v e y e a r s o f n e w s o n l y n c h i n g s i n G e o r g i a ( 1 8 7 5 – 1 9 3 0 ) . F r a n z o s i t r a i n s a n S Q L q u e r y t o fi n d t h e c o r r e c t s u b j e c t + v e r b + o b j e c t f r o m l a n g u a g e t h a t ’ s n o t a u t o m a t i c a l l y o r d e r e d t h a t w a y b u t n o t t o o f a r f r o m t h a t o r d e r i n g ; s e e F r a n z o s i , G i a n l u c a D e F a z i o , a n d S t e f a n i a V i c a r i , “ W a y s o f M e a s u r i n g A g e n c y : A n A p p l i c a t i o n o f Q u a n t i t a t i v e N a r r a t i v e A n a l y s i s t o L y n c h i n g s i n G e o r g i a ( 1 8 7 5 – 1 9 3 0 ) , ” S o c i o l o g i c a l M e t h o d o l o g y 4 2 ( N o v . 2 0 1 2 ) : 4 2 .			
Da 2019_p6_b1	Da 2019.pdf	6	block	45			0 6 N a n Z . D a / A g a i n s t C o m p u t a t i o n a l L i t e r a r y S t u d i e s		nsformations,CLSpapersmake argumentsbasedonthenumberoftimesxwordorgramappears.CLS’s processing and visualization of data are not interpretations and readings intheirownright.9Tobelievethatistomistakeb	
Da 2019_p6_i2	Da 2019.pdf	6	inline	4			tracks 5-grams(five1-gramsinarow),buttheirpayoffisforlexicographyandfor trackinglarge-scalegrammaticalshifts,notforliteraryhistoryorcriticism.10 RobertoFranzosiclaimstofind	te corpus “entropy,”butthisisjustanotherwayofsaying“twowordsthatappearto- gether”(Iwillreturntothispaperlater).Jean-BaptisteMichelandothers’ “QuantitativeAnalysisofCultureUsingMillionsofDigitizedBooks	narrativeevents”usingtrigramtagging.11 Though it is already outdated in the field, his is the only case I know of natural-language-processtaggingthattriestogetbeyondbasicwordfrequen- cies.Butthere,“na	
Da 2019_p6_i3	Da 2019.pdf	6	inline	19			usingtrigramtagging.11 Though it is already outdated in the field, his is the only case I know of natural-language-processtaggingthattriestogetbeyondbasicwordfrequen- cies.Butthere,	itizedBooks”tracks 5-grams(five1-gramsinarow),buttheirpayoffisforlexicographyandfor trackinglarge-scalegrammaticalshifts,notforliteraryhistoryorcriticism.10 RobertoFranzosiclaimstofind“narrativeevents	narrativeevents”arejust3-gramlengthsubject+verb+ob- ject sequences, and accounting for “time” and “space” amounts to little more than known time markers and geographical locations (extremely hard from	
Da 2019_p6_i4	Da 2019.pdf	6	inline	6			arejust3-gramlengthsubject+verb+ob- ject sequences, and accounting for	ts”usingtrigramtagging.11 Though it is already outdated in the field, his is the only case I know of natural-language-processtaggingthattriestogetbeyondbasicwordfrequen- cies.Butthere,“narrativeevents	time” and “space” amounts to little more than known time markers and geographical locations (extremely hard from a coding perspective, reductive from a literary perspective).12 9. CLShasdevelopedliter	
Da 2019_p6_i5	Da 2019.pdf	6	inline	26			amounts to little more than known time markers and geographical locations (extremely hard from a coding perspective, reductive from a literary perspective).12 9. CLShasdevelopedliterarymetaphorsforwhatcodingandstatisticsactuallyareandin- volve,turningelementarycodingdecisionsandstatisticalmechanicsintometanarratives aboutinterpretivechoice,asin,forinstance,CliffordE.Wulfman’sclaimsin	e I know of natural-language-processtaggingthattriestogetbeyondbasicwordfrequen- cies.Butthere,“narrativeevents”arejust3-gramlengthsubject+verb+ob- ject sequences, and accounting for “time” and “space	ThePlotof thePlot”thatrawdataprocessingislike“asemioticmachine”ora“computationalplayof signification”(CliffordE.Wulfman,“ThePlotofthePlot:GraphsandVisualizations,”Jour- nalofModernPeriodicalStudies5,n	
